0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
-807.9156,78.80208,18.301233,20.22539,12.266489,15.055645,0.37127528,7.652366,-1.1482177,-2.4365406,3.881323,3.4109535,1.1622695,4.3831654,2.980922,0.35261834,0.66982603,2.2391968,4.1600633,-0.66426134,3.3699756,1.4604305,1.3202463,3.7428522,-1.8136319,0.2689964,-0.48652717,0.3325614,1.1309856,-1.1161982,1.7672712,1.9869093,-0.092156276,0.929285,1.8304479,-0.16004424,0.5158714,1.4054881,0.5330042,0.17477548,0.6259194,0.65332234,0.65058976,0.68501014,0.715203,0.73721516,0.7733534,0.77875304,0.73477596,0.6837485,0.6677083,0.6386353,5.353313e-05,0.001558688,0.004992183,0.001179494,0.0015142412,0.002303148,0.0021115874,0.0024622725,0.0027165432,0.0009779913,0.0011303811,0.0019337432,0.0018036047,0.0018885784,0.0018755104,0.0008627586,0.00042932294,0.00026578864,0.00037310494,0.00042347523,0.00034199894,0.00038057967,0.00026368783,0.00021524291,0.00015269937,0.00010865085,8.114247e-05,4.06362e-05,2.3480801e-05,2.36005e-05,2.2628314e-05,2.6799575e-05,2.8876933e-05,1.7639799e-05,1.9848874e-05,7.586559e-05,5.3424315e-05,1.9450621e-05,1.6678465e-05,2.1602493e-05,2.6823784e-05,6.4193206e-05,8.105278e-05,0.00012572829,2.7714565e-05,2.3000737e-05,2.4380004e-05,2.1790178e-05,2.2614919e-05,1.9656125e-05,1.5835454e-05,1.2286273e-05,7.930479e-06,4.961913e-06,6.812678e-06,1.1132326e-05,7.374894e-06,9.181027e-06,6.0090147e-06,5.9705185e-06,4.2878764e-06,3.1170853e-06,1.7663921e-06,3.4722598e-06,3.611482e-06,1.6367551e-06,1.9836968e-06,2.5798086e-06,7.2767525e-06,7.044803e-06,5.1209627e-06,9.360543e-06,1.5026345e-05,1.6808079e-05,5.687073e-05,5.4145796e-05,4.0432315e-05,9.596282e-06,1.04101555e-05,1.1131384e-05,1.5021872e-05,1.0861539e-05,7.0792166e-06,2.9272946e-06,2.7603278e-06,1.2169158e-06,1.2012425e-06,5.7599993e-07,8.453235e-07,1.2465465e-06,9.866299e-07,1.1171342e-06,4.464243e-07,3.5699316e-07,3.0225567e-07,7.492173e-07,9.585661e-07,8.071618e-07,1.3118781e-06,9.2484674e-07,8.639732e-07,1.0905904e-06,1.478295e-06,1.4049219e-06,1.20932e-06,6.8610774e-07,7.1468327e-07,5.3507387e-07,4.0008135e-07,3.4323477e-07,2.9394278e-07,2.776887e-07,2.3265223e-07,2.06034e-07,1.3287872e-07,1.0499522e-07,8.696119e-08,5.971757e-08,4.239057e-08,2.8337348e-08,1.3641101e-08,1.2304297e-08,8.977621e-09,8.525703e-09,7.5954425e-09,7.092711e-09,6.8144588e-09,6.827759e-09
-787.7235,86.2447,9.011122,18.975998,10.758525,14.432211,-1.9265208,5.288622,-1.0911798,-3.5004332,2.3677983,4.0089946,3.2417512,1.9829884,0.157584,-1.5691638,-0.93610454,1.5775906,3.0432544,-0.005386621,0.79662913,0.11707948,1.2012721,2.8648334,-1.7533911,0.2047316,-0.4900012,-2.7115152,-0.62845844,-0.2397834,2.1348534,3.9930491,1.2304333,-1.0209038,1.2374442,0.8950809,-0.1348847,1.6100385,0.123993546,-0.8764684,0.5387991,0.51325923,0.5053199,0.5045853,0.53115296,0.5887239,0.6457715,0.65916765,0.7132621,0.6616082,0.6406994,0.5934849,3.442502e-05,0.00045767025,0.0037953567,0.0023586487,0.0005761364,0.0019785631,0.003849325,0.0019442014,0.00093309203,0.0014029254,0.0010633327,0.0009827298,0.0019312282,0.0018333368,0.0011565408,0.0011009929,0.0008571182,0.00066355243,0.0006169355,0.001201199,0.00078243506,0.001039221,0.0006947375,0.00050894,0.00058108225,0.0010014056,0.00021025709,0.00012071427,0.00033295344,0.00023522125,7.8401004e-05,0.00021856274,0.00049072993,0.00013760329,4.8102982e-05,0.00023835177,0.00016508345,6.367563e-05,5.7633508e-05,2.8152912e-05,2.922268e-05,5.1200477e-05,3.8529626e-05,3.87894e-05,2.1564658e-05,2.2239734e-05,3.4288198e-05,2.7369178e-05,1.8775518e-05,2.0574125e-05,2.2979975e-05,1.9089453e-05,1.9280204e-05,1.0716722e-05,1.2840951e-05,1.4156582e-05,1.32080895e-05,1.3403333e-05,1.6967138e-05,1.5281721e-05,9.935047e-06,9.595944e-06,4.1788485e-06,5.5790324e-06,6.93002e-06,8.8373845e-06,1.1171042e-05,1.6476932e-05,1.6615675e-05,8.764153e-06,7.7503655e-06,1.0279287e-05,7.83009e-06,1.0427794e-05,1.8844441e-05,1.5119271e-05,1.3474775e-05,1.2536499e-05,1.61505e-05,3.5180226e-05,3.9554237e-05,2.5648791e-05,1.9045538e-05,1.035286e-05,3.6987135e-06,1.7699992e-06,3.1722482e-06,3.332388e-06,4.905591e-06,3.4532266e-06,2.532745e-06,1.6305149e-06,9.819108e-07,1.1095541e-06,1.2889318e-06,1.1674308e-06,1.3983608e-06,1.6936982e-06,2.7034996e-06,2.8475088e-06,2.23441e-06,2.4263825e-06,3.3952401e-06,3.7147688e-06,2.5474699e-06,1.8760254e-06,1.8080004e-06,1.2214159e-06,1.0770153e-06,1.1454084e-06,8.663845e-07,6.4981424e-07,4.988781e-07,5.464636e-07,5.422804e-07,4.648995e-07,2.3252285e-07,1.7523928e-07,1.1921273e-07,3.545703e-08,1.7436317e-08,1.3284661e-08,9.660638e-09,8.476666e-09,7.558653e-09,6.8675026e-09,6.7862143e-09,6.537566e-09
-806.65906,73.12427,13.385405,19.376148,8.624548,16.145153,1.461999,6.499918,-1.3463497,-3.5771964,-0.24339467,5.009816,3.4874496,2.2330372,-1.1694759,-0.4386267,1.576375,1.2580755,4.9857435,-0.40396434,0.63493973,1.5366479,2.2376995,2.9205377,-2.1731808,0.5999219,-0.043404542,-0.6461537,1.1199723,0.5375981,0.6028289,2.165551,0.2770294,-0.58802813,1.3481249,0.4941547,1.32012,2.1942663,0.5314022,-0.13776982,0.5332667,0.5604372,0.61881435,0.6321386,0.6283109,0.6925673,0.6854886,0.6734002,0.7474172,0.6768695,0.6596212,0.59268343,5.0652154e-05,0.00029402203,0.0017598749,0.001998199,0.0026809783,0.0027398877,0.0033883213,0.002548033,0.0024126482,0.0024531623,0.0018374422,0.0019497953,0.0020192568,0.002443776,0.0018190669,0.0011915576,0.00079293747,0.000939478,0.0012613947,0.0007242609,0.00026514183,0.00042856386,0.0006942796,0.00038142907,0.0001688285,0.00012315527,0.00013744178,0.00020835058,6.521207e-05,1.4217529e-05,3.716079e-05,0.0001548466,0.000104501676,2.4383924e-05,9.1399204e-05,0.0004911908,0.00025958614,3.8634156e-05,2.5464136e-05,2.1550026e-05,2.735016e-05,4.8917023e-05,4.9050428e-05,3.1846423e-05,2.2100921e-05,1.9835605e-05,1.610197e-05,1.4231205e-05,9.362575e-06,5.248074e-06,6.572881e-06,6.4096e-06,3.8616176e-06,5.5992728e-06,5.51386e-06,8.043292e-06,7.6009874e-06,1.0557144e-05,1.537565e-05,1.350848e-05,1.0801306e-05,7.853717e-06,5.1602897e-06,4.5143556e-06,5.0067492e-06,6.1141127e-06,8.138228e-06,1.231514e-05,1.4175309e-05,1.33640515e-05,1.8408064e-05,1.2910119e-05,1.6346417e-05,2.3459408e-05,3.2637774e-05,2.3661445e-05,2.1775348e-05,3.703612e-05,4.9471902e-05,1.9900599e-05,2.3695615e-05,2.0844202e-05,1.3479454e-05,1.0718548e-05,4.673721e-06,2.8578324e-06,1.4131094e-06,1.4958275e-06,1.8737064e-06,4.248883e-06,2.9604962e-06,1.5870452e-06,5.017124e-07,5.368653e-07,5.7504946e-07,1.1283162e-06,1.5952603e-06,1.8504555e-06,2.491739e-06,2.6787013e-06,2.8665345e-06,2.9289604e-06,2.8966929e-06,2.1927176e-06,1.4077527e-06,1.3492585e-06,1.0905069e-06,9.588222e-07,6.4298416e-07,4.756767e-07,4.2914712e-07,4.1591775e-07,3.7210074e-07,2.857779e-07,2.328879e-07,1.5815931e-07,9.7859264e-08,5.9317475e-08,5.642e-08,3.3816914e-08,2.5098558e-08,1.6835324e-08,1.4132246e-08,9.834323e-09,8.156142e-09,7.043269e-09,6.614328e-09,6.503199e-09
-777.7711,83.46096,16.423904,23.009153,9.652596,14.920284,-2.1152387,7.3887377,-1.0237083,-3.1468568,2.0324345,5.7039247,3.4100246,3.995552,-0.21756622,0.55587226,0.76621187,1.0031893,3.968106,-2.0704672,1.1446843,1.9132701,1.2148373,2.4246333,-2.0325243,0.42144498,-1.1842369,-1.9521881,0.25851375,-0.6858785,-0.27371967,2.0633798,-0.02186738,-1.3668268,1.8733432,-0.15818922,0.28026736,1.540562,-1.1762196,-0.45295578,0.59616166,0.61056185,0.6166428,0.6090725,0.6221404,0.6498965,0.6724483,0.6797486,0.64262134,0.62168723,0.6792799,0.649037,6.598761e-05,0.00030318822,0.0020067513,0.0031926841,0.0026326396,0.0014566409,0.0023273784,0.004576093,0.003749124,0.0011524997,0.0011428482,0.0027567197,0.0028753115,0.0023230526,0.0024791686,0.0018047268,0.0015854206,0.0014164906,0.00081021956,0.000933398,0.00071238633,0.0005862254,0.0005733947,0.000689515,0.00041118864,0.0002456827,0.0001514404,0.00011725905,4.441783e-05,3.487609e-05,6.559694e-05,7.01963e-05,4.0233746e-05,3.4242094e-05,3.5914934e-05,6.0781924e-05,4.5775017e-05,2.7998676e-05,1.9280254e-05,1.4936651e-05,1.9852092e-05,4.4482746e-05,4.3183692e-05,3.5488843e-05,3.4319146e-05,5.688741e-05,6.2105566e-05,5.932518e-05,3.4128887e-05,2.292868e-05,3.0873667e-05,1.8447145e-05,1.1652234e-05,4.277762e-06,4.3961604e-06,6.7095702e-06,7.410723e-06,9.36258e-06,9.004975e-06,1.3463843e-05,1.0312582e-05,9.148121e-06,6.165446e-06,8.165326e-06,5.85343e-06,7.69709e-06,8.274159e-06,8.171522e-06,1.3358865e-05,1.4038902e-05,1.5740894e-05,1.264757e-05,1.4082995e-05,1.9375475e-05,2.7993894e-05,3.5008157e-05,3.167683e-05,2.5316316e-05,3.220354e-05,2.842798e-05,2.9134126e-05,4.1957534e-05,3.4488607e-05,1.7610455e-05,9.865177e-06,3.987233e-06,2.9240894e-06,2.629582e-06,3.6321196e-06,4.693717e-06,2.4009046e-06,1.6372522e-06,1.193513e-06,8.736613e-07,7.644389e-07,1.3165794e-06,2.7253875e-06,2.868274e-06,4.460559e-06,3.9700767e-06,3.5856012e-06,3.3729928e-06,3.0916083e-06,2.11917e-06,2.0494056e-06,1.4529096e-06,9.710045e-07,8.5541336e-07,7.137688e-07,6.860074e-07,7.310522e-07,6.0794144e-07,4.955603e-07,3.487867e-07,3.2513893e-07,2.4066614e-07,1.2159656e-07,6.918125e-08,7.164755e-08,4.0601805e-08,2.716227e-08,2.485842e-08,1.8790004e-08,9.928946e-09,8.748535e-09,8.124478e-09,7.492651e-09,7.40488e-09
-774.4121,79.73259,13.315589,20.63134,9.764149,14.491447,-2.628854,5.5204315,-2.5079193,0.9942369,0.12339994,0.64597726,1.4845028,1.4556824,-1.2552296,-0.13315412,1.9899851,1.0414889,3.243605,1.2615085,-1.4574796,1.9507847,0.6995563,0.60092515,-1.1067115,-0.65145606,-1.9903985,-1.0802152,0.5244175,-0.45176452,0.87035793,1.9621793,-1.2727225,-1.2727711,1.934888,0.65769356,0.023202414,0.9457824,-0.9979691,1.1594859,0.5773597,0.6051304,0.60079086,0.5893198,0.60065573,0.61939573,0.6548408,0.6916565,0.6607518,0.5983861,0.6103829,0.6283077,8.250755e-05,8.316125e-05,0.00095458416,0.0029534765,0.005834205,0.007934541,0.005553191,0.004724476,0.0032595228,0.0017486009,0.0026560854,0.004586442,0.004983436,0.004607887,0.006450229,0.0053388067,0.003869521,0.0027501492,0.0023882652,0.0025376857,0.0018663977,0.0031488596,0.002643133,0.0016559147,0.0009502572,0.0007620237,0.0007470273,0.0005416712,0.00039481162,0.00022481526,0.0009575624,0.0028209297,0.0011576926,0.00034784386,0.00041770478,0.0013706356,0.00096407894,9.24309e-05,4.8975773e-05,0.00010596803,0.0001617938,0.0002553589,0.00021830722,6.907315e-05,7.5221236e-05,5.7641675e-05,4.221243e-05,3.5660945e-05,3.8319726e-05,4.4481127e-05,3.6036017e-05,4.2503103e-05,3.1345837e-05,2.0242582e-05,2.2689099e-05,1.3389544e-05,1.5481586e-05,1.8906196e-05,2.1106622e-05,2.5014378e-05,1.7621844e-05,1.0409495e-05,1.33675285e-05,1.3477149e-05,1.1953859e-05,1.4826154e-05,1.6120146e-05,2.3030729e-05,2.313125e-05,1.2719487e-05,7.902019e-06,5.520567e-06,6.0040966e-06,9.958819e-06,8.727577e-06,1.2974063e-05,1.3199026e-05,1.3997091e-05,1.7583876e-05,2.223537e-05,3.0639218e-05,1.9763416e-05,2.8345394e-05,3.187494e-05,2.3311279e-05,8.860271e-06,7.227654e-06,5.480658e-06,8.705225e-06,1.2913786e-05,5.4872676e-06,5.8727346e-06,2.4830267e-06,1.1423361e-06,1.454438e-06,2.4756534e-06,2.6486528e-06,4.5258885e-06,4.5039287e-06,3.3457757e-06,2.747013e-06,2.8540187e-06,4.058222e-06,3.2517996e-06,2.7517976e-06,2.7564206e-06,3.7281e-06,3.0551992e-06,2.5059976e-06,1.4565877e-06,1.6446787e-06,1.0504066e-06,6.8380467e-07,5.949073e-07,6.125698e-07,5.4601156e-07,3.4233253e-07,2.9902904e-07,2.5451237e-07,1.3795e-07,1.2015745e-07,8.546723e-08,4.6420784e-08,3.1219315e-08,2.5666719e-08,1.3239843e-08,7.495076e-09,7.381378e-09
-790.59973,81.00657,9.1066675,17.74947,14.382375,17.070662,0.79103214,3.4602296,-3.4732122,1.5508635,0.6458634,0.10719394,4.09367,0.44101617,-0.4725271,-0.2522769,1.0374839,0.8180286,1.4567007,2.576894,-0.5183205,0.2313715,2.3349686,0.24164946,-1.2351099,-0.41916394,-2.925134,-1.1050903,0.2552131,-0.694897,0.099806696,2.6567569,-0.7251955,-1.6700714,1.386427,0.8084066,1.7663062,1.0494872,-1.9374872,-0.39993504,0.5455926,0.5493207,0.58148956,0.6236971,0.6345815,0.63314295,0.6898479,0.6393543,0.5777635,0.58895576,0.6055395,0.58430177,4.3949694e-05,0.00025815464,0.0013903314,0.0033920312,0.009413922,0.006994772,0.0033215382,0.002331416,0.0017692712,0.003968763,0.00623202,0.002867171,0.001731621,0.0041022315,0.003057886,0.0011010629,0.0005419706,0.0012094458,0.0028280688,0.0016852157,0.00025267847,0.00020527956,0.0008933913,0.0016845292,0.0005997184,0.00015973099,6.913202e-05,0.0004710031,0.00058358104,9.190977e-05,5.2027895e-05,9.751813e-05,0.0002872036,0.00018216594,1.9921226e-05,5.185972e-05,6.886701e-05,3.763757e-05,2.1953021e-05,1.1335062e-05,1.8796545e-05,6.1950035e-05,3.7062644e-05,2.0839001e-05,1.5572867e-05,2.8036062e-05,3.4578832e-05,3.8036967e-05,0.00012104293,0.00010673582,5.005592e-05,3.1967927e-05,1.9945343e-05,2.210628e-05,3.140296e-05,3.593279e-05,3.2961096e-05,3.8927978e-05,5.873518e-05,2.3777864e-05,1.6621936e-05,1.2238369e-05,1.1489305e-05,1.838844e-05,2.750529e-05,1.8985224e-05,2.263738e-05,1.2007385e-05,1.4221934e-05,1.1294901e-05,6.7574847e-06,5.050369e-06,5.2181954e-06,5.940949e-06,6.4928413e-06,6.777427e-06,5.01936e-06,4.1464505e-06,2.0436985e-06,3.882312e-06,4.9815735e-06,3.9393744e-06,3.6352174e-06,3.5548464e-06,2.359835e-06,1.0430646e-06,6.2537924e-07,2.6573107e-07,3.0539368e-07,7.266277e-07,4.7869594e-07,4.5037808e-07,3.5628602e-07,2.2979775e-07,1.4244887e-07,1.4388303e-07,1.7190258e-07,2.2518985e-07,2.5884893e-07,2.6612636e-07,2.6848173e-07,2.3821468e-07,2.6204427e-07,4.5918298e-07,6.8840114e-07,4.6096548e-07,3.5466783e-07,3.9394746e-07,2.3611724e-07,2.1813096e-07,2.0211202e-07,1.6112084e-07,1.1983741e-07,9.064908e-08,7.722893e-08,6.199635e-08,3.2936665e-08,2.10595e-08,2.2024064e-08,1.4160003e-08,1.2202895e-08,1.1917469e-08,1.3433619e-08,1.083971e-08,8.64821e-09,7.7083e-09,6.5927694e-09,6.639766e-09
-738.37933,64.149254,5.344612,17.254885,9.875319,10.171444,-1.561627,2.9478457,-2.6297617,-1.0007082,0.34376922,-0.5584888,2.6812785,0.82722884,-1.9295183,-0.39842114,0.74911416,1.348423,4.2646937,2.2951643,-1.0249301,0.7790082,2.1314428,1.5039343,0.82188934,-0.41651186,-0.41054165,-0.71504164,0.08190257,-0.4760538,-0.74197555,1.7945259,-0.998666,-1.3433864,1.302762,0.034117557,0.8239997,0.5144496,-0.9367932,0.44112557,0.5681548,0.5502264,0.5861821,0.66664356,0.68651754,0.6788692,0.7132567,0.6443597,0.57585007,0.54635763,0.5810866,0.6192583,7.220429e-05,9.14181e-05,0.0008541863,0.0043959827,0.010643358,0.007045398,0.0012055658,0.002160952,0.0031516573,0.00640664,0.009912541,0.0072091497,0.004006807,0.005029871,0.014223338,0.013532923,0.0048860814,0.0010604437,0.0072675054,0.027980948,0.01288607,0.0036057658,0.001012461,0.0014333649,0.0013948485,0.0007013928,0.0002905888,0.00025222573,0.0005914064,0.0012747757,0.0019030042,0.0015956498,0.00053518877,0.0002876348,0.0005795995,0.0007518857,0.00059885794,0.00013870712,0.00011813052,7.3424184e-05,0.00011277299,0.0003090727,0.00021944108,0.000113365924,0.00012772271,0.00017544962,8.335347e-05,4.0921725e-05,0.00010748593,9.749666e-05,3.829516e-05,8.05789e-05,3.6479603e-05,5.223008e-05,0.000111690875,0.00013572047,0.0002485939,0.00034212237,0.000118650256,7.110786e-05,8.004719e-05,4.4402914e-05,4.0869676e-05,2.2775193e-05,2.6322057e-05,6.300475e-05,7.721116e-05,5.1680236e-05,3.093459e-05,2.5154844e-05,3.4956396e-05,3.199847e-05,7.695246e-05,8.151132e-05,9.3478666e-05,0.00010594142,0.00010236172,8.139245e-05,4.2713735e-05,5.208669e-05,3.851819e-05,2.8914259e-05,2.0555277e-05,1.663001e-05,1.8146795e-05,1.3160226e-05,4.669653e-06,3.8481644e-06,3.1544519e-06,2.7410974e-06,3.9930396e-06,3.3928486e-06,1.9932465e-06,1.5165383e-06,1.5873857e-06,3.145071e-06,4.4681874e-06,8.381443e-06,1.1931957e-05,1.0377105e-05,6.5582885e-06,5.609037e-06,5.97115e-06,5.2144146e-06,4.292686e-06,3.61261e-06,2.8304235e-06,1.9549193e-06,1.6268323e-06,1.2789357e-06,6.1092845e-07,4.311131e-07,4.1888987e-07,3.7232934e-07,3.8993457e-07,3.485406e-07,2.5990548e-07,1.5147607e-07,9.8743705e-08,5.557137e-08,3.0451872e-08,1.8506906e-08,1.7032566e-08,1.299262e-08,1.0526787e-08,9.0472305e-09,7.802222e-09,7.768304e-09
-768.28424,75.991165,5.6833153,13.939804,9.684701,13.050103,0.04128594,2.1897538,-0.8372332,-2.1460805,-1.6406525,0.07493017,3.979878,1.6631635,-1.2133722,-0.9952293,0.8056359,0.41941023,4.461445,2.2910068,-2.6570342,-1.6033047,0.15657929,2.7030587,0.58410704,-0.74687964,-1.2384064,-3.2162023,1.0511409,0.27020523,0.17360751,3.1239998,-0.9633737,-1.4390101,1.7453179,1.082709,1.967612,1.0586128,-1.7986689,0.31731376,0.4905565,0.4905527,0.4889771,0.506448,0.5409677,0.6853806,0.7411951,0.5167413,0.48373047,0.47577924,0.50534123,0.52188915,6.038669e-05,5.239927e-05,0.0008076578,0.0035631694,0.006864265,0.005218002,0.002904223,0.0032844031,0.005106939,0.003899743,0.00656322,0.0039238418,0.0038285537,0.0062148594,0.007144152,0.0072841886,0.0069781984,0.010739835,0.011815307,0.009419226,0.002225675,0.0031743892,0.004928205,0.0018635922,0.0006829776,0.00033586557,0.00052236306,0.0005174454,0.00023992057,0.000101310674,0.0007830312,0.00087746157,0.00020955811,7.179434e-05,0.000752989,0.0024759807,0.0018371523,0.00033922214,0.00017402883,0.000107582346,0.00014168391,0.00032383576,0.00020638035,8.868468e-05,0.00013335506,0.00012484651,4.4961114e-05,7.7620476e-05,6.449535e-05,4.995663e-05,5.747023e-05,3.6131718e-05,4.674393e-05,4.358241e-05,0.00010063909,9.2352886e-05,0.000102507554,0.00011400803,8.2855695e-05,5.2565712e-05,5.3838558e-05,2.3343579e-05,1.815489e-05,1.3953482e-05,1.7277449e-05,3.326102e-05,2.4637335e-05,1.5764748e-05,1.2263456e-05,8.844947e-06,9.595404e-06,6.5146714e-06,7.2846756e-06,9.983729e-06,1.533149e-05,2.2620969e-05,1.772796e-05,1.0427368e-05,6.3922703e-06,6.140113e-06,6.4236897e-06,6.5707777e-06,7.4178574e-06,3.6242172e-06,2.74279e-06,1.7411602e-06,1.3435638e-06,7.2514143e-07,9.2540927e-07,9.015974e-07,1.0759928e-06,1.3127413e-06,1.012657e-06,4.6693208e-07,2.0154062e-07,4.695911e-07,7.1986415e-07,1.5128463e-06,2.1762312e-06,1.8887187e-06,1.3068849e-06,1.0800771e-06,1.3891538e-06,7.438171e-07,7.317619e-07,5.6539085e-07,3.6412874e-07,2.6603442e-07,2.4982705e-07,2.0529919e-07,1.8069716e-07,1.273712e-07,1.0715087e-07,5.630788e-08,5.381734e-08,6.274369e-08,5.5490244e-08,2.7326625e-08,1.6516623e-08,1.2106628e-08,9.145765e-09,7.6267535e-09,6.7835404e-09,6.6400143e-09,6.731031e-09,6.4673946e-09,6.303868e-09,6.2649317e-09
-567.54004,77.56695,-8.457943,3.920734,1.9460759,11.819978,-14.057415,-2.265314,-1.5817614,-2.4103525,-5.664477,-3.5412087,0.5504964,1.0063688,-5.04449,1.2694286,-1.4027175,-3.6623003,0.36029756,-0.35587195,-4.161883,-2.0126987,-1.3588315,-0.5374244,-2.3985593,-1.9276903,-1.8294896,-2.7003126,-2.68719,0.45602828,-0.17214003,1.5620581,0.8231594,1.4974718,1.3404462,1.1479394,1.3023586,0.7617016,0.36024323,-0.39656705,0.51310784,0.5615154,0.53754395,0.5295786,0.5265117,0.5417384,0.5657412,0.5413417,0.48444924,0.48104912,0.51980966,0.5210145,0.004050861,0.00048590827,0.0043772557,0.034509268,0.09142621,0.10533104,0.17534482,0.26301044,0.21700913,0.066087835,0.039691154,0.06298394,0.123774484,0.3507214,0.56912506,0.31227303,0.18646346,0.117973074,0.098639034,0.23329361,0.4028919,0.4612056,0.20569466,0.16312927,0.17046455,0.13071372,0.054919016,0.02879603,0.051482946,0.08985067,0.19748661,0.26546302,0.13841648,0.049457822,0.059598677,0.13499513,0.088021874,0.011381048,0.0098694945,0.015589554,0.039039176,0.043210685,0.011831853,0.010445226,0.027727524,0.020952167,0.010782125,0.010160396,0.007870958,0.007866599,0.016401902,0.09898929,0.098953456,0.057687614,0.053430747,0.037061628,0.022125218,0.028427737,0.039448325,0.026596343,0.018125996,0.011483011,0.011540393,0.012850202,0.013515135,0.01304227,0.014624949,0.013026448,0.011895327,0.008147703,0.004879014,0.0024535016,0.0012322635,0.0011035531,0.00089325075,0.0011845113,0.0014736764,0.0019053362,0.002025682,0.002494283,0.0023953342,0.0028672165,0.003680972,0.0028228632,0.002043098,0.0008072185,0.0008019083,0.0005957893,0.0007367608,0.00094938965,0.00050077756,0.00021720066,0.00037580216,0.00041920954,0.0003239111,0.00049010525,0.0006257666,0.00088461215,0.0015120277,0.001148341,0.0015846095,0.0014631728,0.001150959,0.00056740374,0.0009191168,0.0010250466,0.00069708395,0.00033916632,0.00021257695,0.00021567315,0.0002033445,0.0002125411,0.00011498806,6.773078e-05,5.8706446e-05,5.8320544e-05,4.6105193e-05,3.5911675e-05,2.6769205e-05,2.388891e-05,1.2632721e-05,1.2046145e-05,8.363171e-06,5.6571303e-06,3.4072227e-06,1.3380071e-06,1.3728128e-07,8.109126e-09
-583.9638,73.541756,-4.861073,13.352509,5.8811965,13.631638,-11.971299,-0.07458214,-0.5113358,1.7314166,-2.848492,-1.6721637,1.4208888,1.5762848,-2.282009,1.6576331,0.7716338,-0.6957275,0.41865557,0.19714005,-2.3637366,-0.5793168,-0.50204265,0.83738405,-2.6676264,-0.077078685,-1.751259,-1.1750549,-0.9249734,-0.7206279,-0.7033018,0.011392033,-0.45197183,0.6857846,0.22490728,0.51115495,0.9812754,0.72849256,-0.48015827,1.3940754,0.5162742,0.5288484,0.5750667,0.6363792,0.63159823,0.5905355,0.62140054,0.6162411,0.555444,0.5075085,0.50927675,0.52443284,0.30435857,0.007867147,0.007613902,0.069035105,0.18826693,0.12970413,0.11431236,0.14200588,0.114696555,0.0874939,0.055623345,0.0578114,0.13109402,0.23547013,0.28887317,0.22239582,0.10866051,0.09504695,0.16274242,0.27548987,0.15474117,0.07476566,0.11536068,0.1286844,0.103224814,0.091220774,0.03515611,0.022702124,0.05320821,0.04710642,0.089412786,0.09235037,0.024054756,0.0059139524,0.007869594,0.017125001,0.014179387,0.0050356416,0.0041720294,0.0057289675,0.0056793923,0.0065136515,0.0031077508,0.0033939716,0.005044257,0.0056502554,0.005723384,0.0049901707,0.0052033793,0.01754797,0.023351109,0.04218375,0.06937685,0.10805163,0.09373681,0.04542661,0.04656228,0.07239516,0.0315665,0.016372744,0.01876346,0.013178895,0.015406854,0.010733646,0.0117774345,0.013207047,0.015073716,0.016077086,0.009263754,0.0042927894,0.0023856969,0.0026894235,0.0015277806,0.0010963568,0.00075530214,0.0009711074,0.00087286136,0.0011173622,0.0012369363,0.0022983337,0.0023211518,0.003085437,0.002524892,0.0014428713,0.00080558384,0.00052307826,0.00048098053,0.0010851875,0.0018909755,0.0013823733,0.00093813427,0.00080297026,0.00087452936,0.00080648944,0.0010835489,0.0010260048,0.0010090558,0.0013968634,0.0011019567,0.0015299405,0.0011463916,0.00064413116,0.00035986735,0.00031689007,0.00043979555,0.00049763115,0.0005599353,0.00040573697,0.00037876627,0.00031609047,0.0002778173,0.00024857352,0.00016049847,9.064711e-05,4.182104e-05,2.810312e-05,2.000482e-05,1.544489e-05,1.2874254e-05,7.69824e-06,6.7323194e-06,6.131685e-06,4.4894423e-06,3.1993588e-06,2.811846e-06,1.5501995e-06,1.6795329e-07,8.489976e-09
